Scopus;2022;Differential impacts of a wildfire and post-fire sedimentation event on platypus and fish populations in a Victorian upland river
Scopus;2023;Validating the effect of fuel moisture content by a multivalued operator in a simplified physical fire spread model
Scopus;2019;Are we ready for bushfire? Perceptions of residents, landowners and fire authorities on Lower Eyre Peninsula, South Australia
Scopus;2020;Using Dynamic Data Driven Cyberinfrastructure for Next Generation Disaster Intelligence
Scopus;2025;Green Firebreaks: Potential to Proactively Complement Wildfire Management
Scopus;2023;Using an inventory cluster approach for assessing bushfire preparedness and information needs in vulnerable communities
Scopus;2003;Evaluation of the fire simulation processes of the National Fire Management System's Initial Attack Analysis processor
Scopus;2023;Forests, fire and vegetation change impacts on Murray-Darling basin water resources
Scopus;2011;A review of fire interactions and mass fires
Scopus;2016;Practitioner perceptions ofwildland fire management across South Europe and Latin America
Scopus;2025;Review of thermal behaviour of firebrands and their role in fuel bed and structure ignition
Scopus;2023;Evacuation Simulation under Threat of Wildfire—An Overview of Research, Development, and Knowledge Gaps
Scopus;2019;Interactions between resident risk perceptions and wildfire risk mitigation: Evidence from simultaneous equations modeling
Scopus;2017;Review of Pathways for Building Fire Spread in the Wildland Urban Interface Part I: Exposure Conditions
Scopus;2023;22nd Congress of the Portuguese Association of Operational Research, APDIO 2022
Scopus;2010;Forest Fire dynamics in sonic organisation
Scopus;2024;Mapping and impact of seasonal forest fires on vegetation types, soil dynamics, and tree mortality in the forest ecosystem of Uttarakhand Himalaya
Scopus;2024;Archetypes and change in wildfire risk perceptions, behaviours and intentions among adults in Tasmania, Australia
Scopus;2022;Observations and Impacts of Long-Range Transported Wildfire Smoke on Air Quality Across New York State During July 2021
Scopus;2011;Modelling natural disturbances in forest ecosystems: A review
Scopus;2004;Science basis for changing forest structure to modify wildfire behavior and severity
Scopus;2016;The spotting distribution of wild fires
Scopus;2018;Fire Whirls
Scopus;2024;Fueling the fires-An exploration of the drivers and the scope for management of European wildfire risk under the Shared Socioeconomic Pathways
Scopus;2023;Forest fire management using machine learning techniques
Scopus;2025;Review of Wildfire Detection, Fighting, and Technologies: Future Prospects and Insights
Scopus;2021;A review of the effects of wildfire smoke on the health and behavior of wildlife
Scopus;2003;A review of the forest service Remote Automated Weather Station (RAWS) network
Scopus;2019;Ten years after the Black Saturday fires, what have we learnt from post-fire research?
Scopus;2020;Tamm review: The effects of prescribed fire on wildfire regimes and impacts: A framework for comparison
Scopus;2013;Exploring the onset of high-impact mega-fires through a forest land management prism
Scopus;2023;Iterated local search for the placement of wildland fire suppression resources
Scopus;2025;Waste crisis and potential implications of forest Fires: Perspective from psychosocial cognition
Scopus;1996;Random set models of fire spread
Scopus;2024;Wildfire and Family Forest Owners: Concern, Advice, and Wildfire Reduction Behaviors from the United States National Woodland Owner Survey
Scopus;2020;A recent review of fire behavior and fire effects on native vegetation in Central Chile
Scopus;2025;Understanding Evacuation Behavior During Wildfires: Exploring Key Factors Affecting Evacuee Behaviors and Developing Predictive Models for Decision-Making
Scopus;2022;Impact of bushfires on seabird breeding islands in southwest Australia: a case study for developing a community-based model in adaptive management
Scopus;2018;Climate Change, Bushfire Risk, and Environmental Values: Examining a Potential Risk Perception Threshold in Peri-Urban South Australia
Scopus;2024;The Italian National Fire and Rescue Service Activity in Forest Fires: The Event in Montegrino Valtravaglia
Scopus;2022;Fast-moving dire wildfire evacuation simulation
Scopus;2017;Interdependencies between flame length and fireline intensity in predicting crown fire initiation and crown scorch height
Scopus;2024;Ten years of camera trapping for a cryptic and threatened arboreal mammal-a review of applications and limitations
Scopus;2012;Interdependencies between flame length and fireline intensity in predicting crown fire initiation and crown scorch height
Scopus;2018;An Integrative Review of Empirical Research on Perceptions and Behaviors Related to Prescribed Burning and Wildfire in the United States
Scopus;2012;Calibration of hybrid species distribution models: The value of general-purpose vs. targeted monitoring data
